tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-5,1469,1412,61%,74%,1388,c2,yes,,77,234,
TIK-5,1470,1466,61%,75%,1413,c1,yes,,139,237,
TIK-5,1470,1466,61%,75%,1413,c2,yes,,139,237,
TIK-5,1479,1563,61%,77%,1530,c1,yes,,207,231,
TIK-5,1479,1563,61%,77%,1530,c2,yes,,207,231,
TIK-5,1482,1101,61%,76%,1072,c1,yes,,62,203,
TIK-5,1482,1101,61%,76%,1072,c2,yes,,62,203,
TIK-5,1485,1054,61%,77%,1019,c1,yes,,96,216,
TIK-5,1485,1054,61%,77%,1019,c2,yes,,96,216,
TIK-5,1487,1304,61%,73%,1279,c1,yes,,87,222,
TIK-5,1487,1304,61%,73%,1279,c2,yes,,87,222,
TIK-5,1488,1325,61%,77%,1297,c1,yes,,109,224,
TIK-5,1488,1325,61%,77%,1297,c2,yes,,109,224,
TIK-5,1510,1383,61%,76%,1349,c1,yes,,82,232,
TIK-5,1510,1383,61%,76%,1349,c2,yes,,82,232,
TIK-5,1514,1157,61%,75%,1147,c1,yes,,91,224,
TIK-5,1514,1157,61%,75%,1147,c2,yes,,91,224,
TIK-5,1520,1369,61%,74%,1311,c1,yes,,129,265,
TIK-5,1520,1369,61%,74%,1311,c2,yes,,129,265,
TIK-5,1534,1204,61%,71%,1203,c1,yes,,236,204,
TIK-5,1534,1204,61%,71%,1203,c2,yes,,236,204,
TIK-6,1064,1170,61%,75%,1151,c1,yes,,108,140,КОИБ
TIK-6,1064,1170,61%,75%,1151,c2,yes,,108,140,КОИБ
TIK-6,1066,1136,61%,78%,1102,c1,yes,,107,124,КОИБ
TIK-6,1066,1136,61%,78%,1102,c2,yes,,107,124,КОИБ
TIK-6,1069,1294,61%,76%,1267,c1,yes,,83,151,КОИБ
TIK-6,1069,1294,61%,76%,1267,c2,yes,,83,151,КОИБ
TIK-6,1072,1361,61%,77%,1349,c1,yes,,103,131,КОИБ
TIK-6,1072,1361,61%,77%,1349,c2,yes,,103,131,КОИБ
TIK-6,1073,1085,61%,73%,1072,c1,yes,,119,97,КОИБ
TIK-6,1073,1085,61%,73%,1072,c2,yes,,119,97,КОИБ
TIK-6,1091,1018,61%,78%,999,c1,yes,,110,112,КОИБ
TIK-6,1091,1018,61%,78%,999,c2,yes,,110,112,КОИБ
TIK-6,1102,1159,61%,78%,1138,c1,yes,,113,142,КОИБ
TIK-6,1102,1159,61%,78%,1138,c2,yes,,113,142,КОИБ
TIK-6,1104,1141,61%,78%,1115,c1,yes,,64,99,КОИБ
TIK-6,1104,1141,61%,78%,1115,c2,yes,,64,99,КОИБ
TIK-6,1105,1271,61%,77%,1247,c1,yes,,111,132,КОИБ
TIK-6,1105,1271,61%,77%,1247,c2,yes,,111,132,КОИБ
TIK-6,1106,1338,61%,77%,1291,c1,yes,,87,142,КОИБ
TIK-6,1106,1338,61%,77%,1291,c2,yes,,87,142,КОИБ
TIK-7,635,1252,61%,75%,1223,c1,yes,,109,277,
TIK-7,635,1252,61%,75%,1223,c2,yes,,109,277,
TIK-7,644,1166,61%,77%,1149,c1,yes,,118,247,
TIK-7,644,1166,61%,77%,1149,c2,yes,,118,247,
TIK-7,766,1372,61%,74%,1346,c1,yes,,84,313,
TIK-7,766,1372,61%,74%,1346,c2,yes,,84,313,
TIK-7,777,1096,61%,73%,1077,c1,yes,,114,129,
TIK-7,777,1096,61%,73%,1077,c2,yes,,114,129,
TIK-7,784,1074,61%,76%,1049,c1,yes,,72,290,
TIK-7,784,1074,61%,76%,1049,c2,yes,,72,290,
TIK-8,1717,840,61%,75%,813,c1,yes,,68,89,КОИБ
TIK-8,1717,840,61%,75%,813,c2,yes,,68,89,КОИБ
TIK-8,1721,865,61%,80%,847,c1,yes,,83,102,КОИБ
TIK-8,1721,865,61%,80%,847,c2,yes,,83,102,КОИБ
TIK-8,1722,985,61%,79%,972,c1,yes,,88,104,КОИБ
TIK-8,1722,985,61%,79%,972,c2,yes,,88,104,КОИБ
TIK-9,1812,1457,61%,74%,1440,c1,yes,,106,378,
TIK-9,1812,1457,61%,74%,1440,c2,,,106,378,
TIK-9,1817,1157,61%,73%,1140,c1,yes,,110,380,
TIK-9,1817,1157,61%,73%,1140,c2,yes,,110,380,
TIK-9,1837,1275,61%,76%,1261,c1,yes,,70,349,
TIK-9,1837,1275,61%,76%,1261,c2,yes,,70,349,
TIK-9,1842,891,61%,75%,871,c1,yes,,73,316,
TIK-9,1842,891,61%,75%,871,c2,yes,,73,316,
TIK-10,204,1134,61%,77%,1108,c1,yes,,142,269,
TIK-10,204,1134,61%,77%,1108,c2,yes,,142,269,
TIK-10,215,1480,61%,74%,1445,c1,yes,,243,213,
TIK-10,215,1480,61%,74%,1445,c2,yes,,243,213,
TIK-11,463,1236,61%,74%,1186,c1,,,151,233,
TIK-11,463,1236,61%,74%,1186,c2,yes,,151,233,
TIK-11,469,1433,61%,78%,1408,c1,yes,159,154,286,
TIK-11,469,1433,61%,78%,1408,c2,yes,,154,286,
TIK-12,1734,1519,61%,71%,1498,c1,yes,,238,319,
TIK-12,1734,1519,61%,71%,1498,c2,,,238,319,
TIK-12,1749,1151,61%,72%,1135,c1,yes,,195,264,
TIK-12,1749,1151,61%,72%,1135,c2,yes,,195,264,
TIK-12,1751,1292,61%,74%,1266,c1,yes,,226,363,
TIK-12,1751,1292,61%,74%,1266,c2,,,226,363,
TIK-12,1752,1421,61%,76%,1406,c1,yes,,168,450,
TIK-12,1752,1421,61%,76%,1406,c2,yes,,168,450,
TIK-12,1753,1381,61%,76%,1361,c1,yes,,254,453,
TIK-12,1753,1381,61%,76%,1361,c2,yes,,254,453,
TIK-12,1759,1130,61%,75%,1105,c1,yes,,291,308,
TIK-12,1770,1182,61%,73%,1143,c1,yes,,114,222,
TIK-12,1770,1182,61%,73%,1143,c2,yes,,114,222,
TIK-12,1775,1093,61%,75%,1064,c1,yes,3,110,194,
TIK-12,1775,1093,61%,75%,1064,c2,yes,,110,194,
TIK-12,1782,1140,61%,74%,1113,c1,yes,,100,257,
TIK-12,1782,1140,61%,74%,1113,c2,yes,,100,257,
TIK-13,1264,602,61%,78%,572,c1,yes,,260,224,
TIK-13,1264,602,61%,78%,572,c2,yes,,260,224,
TIK-14,268,1438,61%,75%,1401,c1,yes,,145,474,
TIK-14,268,1438,61%,75%,1401,c2,yes,,145,474,
TIK-14,287,1169,61%,73%,1145,c1,yes,,152,331,
TIK-14,287,1169,61%,73%,1145,c2,yes,,152,331,
TIK-14,310,1030,61%,71%,1017,c1,yes,,215,284,
TIK-14,310,1030,61%,71%,1017,c2,yes,,215,284,
TIK-16,2189,904,61%,67%,872,c1,yes,,200,128,
TIK-16,2189,904,61%,67%,872,c2,yes,,200,128,
TIK-17,552,1057,61%,75%,990,c1,yes,,72,185,
TIK-17,552,1057,61%,75%,990,c2,yes,,72,185,
TIK-17,569,1242,61%,71%,1210,c1,yes,,131,212,
TIK-17,569,1242,61%,71%,1210,c2,yes,,131,212,
TIK-19,1303,1325,61%,70%,1280,c1,yes,"39, 39, 40",110,329,
TIK-19,1303,1325,61%,70%,1280,c2,yes,"31, 39, 40",110,329,
TIK-19,1324,1328,61%,72%,1314,c1,yes,,293,419,
TIK-19,1324,1328,61%,72%,1314,c2,yes,,293,419,
TIK-19,1344,1166,61%,73%,1156,c1,yes,154,171,349,
TIK-19,1344,1166,61%,73%,1156,c2,yes,,171,349,
TIK-19,1352,1309,61%,70%,1289,c1,yes,,356,367,
TIK-19,1352,1309,61%,70%,1289,c2,yes,,356,367,
TIK-20,1956,886,61%,74%,876,c1,yes,,184,142,
TIK-20,1956,886,61%,74%,876,c2,yes,,184,142,
TIK-20,1965,1229,61%,76%,1176,c1,yes,149,156,293,
TIK-20,1965,1229,61%,76%,1176,c2,yes,131,156,293,
TIK-20,1966,1633,61%,74%,1589,c1,yes,"166, 20",196,179,
TIK-20,1966,1633,61%,74%,1589,c2,yes,"165, 25",196,179,
TIK-20,1975,849,61%,78%,750,c1,yes,,165,83,
TIK-20,1975,849,61%,78%,750,c2,yes,,165,83,
TIK-20,1994,1421,61%,79%,1381,c1,,,230,252,
TIK-20,1994,1421,61%,79%,1381,c2,yes,,230,252,
TIK-20,2013,1389,61%,77%,1378,c1,,62,123,498,
TIK-20,2013,1389,61%,77%,1378,c2,yes,58,123,498,
TIK-21,833,1260,61%,78%,1247,c1,yes,,82,121,КОИБ
TIK-21,833,1260,61%,78%,1247,c2,yes,,82,121,КОИБ
TIK-21,834,1191,61%,81%,1170,c1,yes,,82,111,КОИБ
TIK-21,834,1191,61%,81%,1170,c2,,,82,111,КОИБ
TIK-21,845,1505,61%,78%,1475,c1,yes,,86,133,КОИБ
TIK-21,845,1505,61%,78%,1475,c2,yes,,86,133,КОИБ
TIK-21,877,1069,61%,85%,1039,c1,yes,,50,87,КОИБ
TIK-21,877,1069,61%,85%,1039,c2,yes,,50,87,КОИБ
TIK-21,881,834,61%,77%,773,c1,yes,,125,90,КОИБ
TIK-21,881,834,61%,77%,773,c2,yes,,125,90,КОИБ
TIK-21,889,1093,61%,77%,1078,c1,yes,,52,85,КОИБ
TIK-21,889,1093,61%,77%,1078,c2,yes,,52,85,КОИБ
TIK-22,387,1415,61%,73%,1382,c1,yes,,98,250,
TIK-22,387,1415,61%,73%,1382,c2,yes,,98,250,
TIK-23,2035,1202,61%,82%,1164,c1,,,228,157,
TIK-23,2035,1202,61%,82%,1164,c2,yes,,228,157,
TIK-23,2058,1368,61%,75%,1320,c1,,,100,199,
TIK-23,2058,1368,61%,75%,1320,c2,yes,,100,199,
TIK-23,2085,1317,61%,74%,1281,c1,yes,,114,178,
TIK-23,2085,1317,61%,74%,1281,c2,yes,,114,178,
TIK-24,1576,1366,61%,74%,1288,c1,yes,,127,315,
TIK-24,1576,1366,61%,74%,1288,c2,yes,,127,315,
TIK-24,1578,1401,61%,72%,1274,c1,,,241,284,
TIK-24,1578,1401,61%,72%,1274,c2,yes,,241,284,
TIK-24,1594,1234,61%,77%,1184,c1,yes,,116,285,
TIK-24,1594,1234,61%,77%,1184,c2,yes,,116,285,
TIK-26,1147,1158,61%,77%,1130,c1,yes,,88,106,КОИБ
TIK-26,1147,1158,61%,77%,1130,c2,yes,,88,106,КОИБ
TIK-26,1156,1094,61%,76%,1067,c1,yes,,73,143,КОИБ
TIK-26,1156,1094,61%,76%,1067,c2,yes,,73,143,КОИБ
TIK-26,1177,1040,61%,77%,1007,c1,yes,,126,97,КОИБ
TIK-26,1177,1040,61%,77%,1007,c2,yes,,126,97,КОИБ
TIK-26,1183,563,61%,76%,553,c1,yes,,45,59,
TIK-26,1183,563,61%,76%,553,c2,yes,5,45,59,
TIK-26,1187,1410,61%,77%,1378,c1,yes,,121,168,КОИБ
TIK-26,1187,1410,61%,77%,1378,c2,yes,,121,168,КОИБ
TIK-26,1189,1669,61%,76%,1660,c1,yes,5,335,246,КОИБ
TIK-26,1189,1669,61%,76%,1660,c2,yes,"8, 2",335,246,КОИБ
TIK-27,1383,1091,61%,76%,1054,c1,yes,,129,323,
TIK-27,1383,1091,61%,76%,1054,c2,yes,,129,323,
TIK-27,1384,937,61%,76%,920,c1,yes,,74,330,
TIK-27,1384,937,61%,76%,920,c2,yes,,74,330,
TIK-27,1407,1441,61%,77%,1392,c1,yes,,166,381,
TIK-27,1407,1441,61%,77%,1392,c2,yes,,166,381,
TIK-28,1867,1405,61%,76%,1358,c1,,,113,278,
TIK-28,1867,1405,61%,76%,1358,c2,yes,,113,278,
TIK-28,1873,1229,61%,72%,1203,c1,yes,,177,195,
TIK-28,1873,1229,61%,72%,1203,c2,,,177,195,
TIK-28,1878,1294,61%,77%,1241,c1,yes,,90,253,
TIK-28,1878,1294,61%,77%,1241,c2,,,90,253,
TIK-28,1879,1333,61%,76%,1285,c1,,,128,331,
TIK-28,1879,1333,61%,76%,1285,c2,,,128,331,
TIK-28,1884,1412,61%,74%,1372,c1,yes,144,84,350,
TIK-28,1884,1412,61%,74%,1372,c2,yes,,84,350,
TIK-28,1893,1268,61%,77%,1241,c1,yes,,104,296,
TIK-28,1893,1268,61%,77%,1241,c2,yes,,104,296,
TIK-28,1901,1381,61%,76%,1365,c1,yes,"336, 546",105,352,
TIK-28,1901,1381,61%,76%,1365,c2,yes,"324, 574, 9",105,352,
TIK-28,1902,1104,61%,79%,1086,c1,yes,,142,244,
TIK-28,1902,1104,61%,79%,1086,c2,yes,,142,244,
TIK-28,1915,1218,61%,78%,1187,c1,yes,,78,273,
TIK-28,1915,1218,61%,78%,1187,c2,yes,,78,273,
TIK-28,1934,850,61%,69%,839,c1,yes,,161,159,
TIK-28,1934,850,61%,69%,839,c2,yes,,161,159,
TIK-29,2110,1230,61%,78%,1151,c1,yes,,70,179,
TIK-29,2110,1230,61%,78%,1151,c2,yes,,70,179,
TIK-29,2119,1491,61%,76%,1424,c1,yes,"5, 6, 33, 7, 35",98,222,
TIK-29,2119,1491,61%,76%,1424,c2,yes,,98,222,
TIK-29,2144,1336,61%,74%,1311,c1,yes,,192,151,
TIK-29,2144,1336,61%,74%,1311,c2,,,192,151,
TIK-29,2146,1425,61%,78%,1405,c1,yes,,157,184,
TIK-29,2146,1425,61%,78%,1405,c2,yes,,157,184,
TIK-29,2150,1582,61%,77%,1536,c1,yes,,82,155,
TIK-29,2150,1582,61%,77%,1536,c2,yes,,82,155,
TIK-29,2152,1236,61%,78%,1203,c1,yes,,77,137,
TIK-29,2152,1236,61%,78%,1203,c2,yes,,77,137,
TIK-29,2156,1293,61%,79%,1253,c1,yes,,72,172,
TIK-29,2156,1293,61%,79%,1253,c2,,,72,172,
TIK-29,2157,1233,61%,78%,1200,c1,,,62,164,
TIK-29,2157,1233,61%,78%,1200,c2,,,62,164,
TIK-29,2166,1416,61%,75%,1387,c1,yes,,66,143,
TIK-29,2166,1416,61%,75%,1387,c2,yes,,66,143,
TIK-29,2168,974,61%,75%,950,c1,yes,,106,136,
TIK-29,2168,974,61%,75%,950,c2,yes,,106,136,
TIK-29,2170,1260,61%,75%,1233,c1,,,178,129,
TIK-29,2170,1260,61%,75%,1233,c2,yes,,178,129,
TIK-30,2238,1387,61%,68%,1367,c1,yes,,400,131,
TIK-30,2238,1387,61%,68%,1367,c2,,,400,131,
TIK-30,2250,1173,61%,72%,1138,c1,yes,,158,173,
TIK-30,2250,1173,61%,72%,1138,c2,yes,,158,173,
TIK-30,2262,973,61%,71%,961,c1,yes,,425,119,
TIK-30,2262,973,61%,71%,961,c2,yes,,425,119,
TIK-30,2264,1322,61%,67%,1255,c1,yes,,544,321,
TIK-30,2264,1322,61%,67%,1255,c2,,,544,321,
TIK-2,115,1261,60%,73%,1229,,,missing,218,275,КОИБ
TIK-6,1094,1487,60%,76%,1441,,,missing,308,258,КОИБ
TIK-1,10,918,60%,72%,884,c1,yes,,173,101,
TIK-1,10,918,60%,72%,884,c2,yes,,173,101,
TIK-1,61,939,60%,79%,925,c1,yes,,249,140,
TIK-1,61,939,60%,79%,925,c2,yes,,249,140,
TIK-2,120,1041,60%,69%,973,c1,yes,,204,150,КОИБ
TIK-2,120,1041,60%,69%,973,c2,yes,,204,150,КОИБ
TIK-3,581,1102,60%,72%,1078,c1,yes,,94,213,
TIK-3,581,1102,60%,72%,1078,c2,yes,,94,213,
TIK-3,593,1345,60%,72%,1321,c1,,,133,287,
TIK-3,593,1345,60%,72%,1321,c2,yes,,133,287,
TIK-3,622,1173,60%,78%,1144,c1,yes,,96,257,
TIK-3,622,1173,60%,78%,1144,c2,yes,,96,257,
TIK-3,632,1406,60%,76%,1376,c1,yes,,158,312,
TIK-3,632,1406,60%,76%,1376,c2,yes,,158,312,
TIK-4,904,1215,60%,77%,1187,c1,yes,,159,213,КОИБ
TIK-4,904,1215,60%,77%,1187,c2,yes,,159,213,КОИБ
TIK-4,927,1063,60%,71%,1037,c1,yes,,107,249,КОИБ
TIK-4,927,1063,60%,71%,1037,c2,yes,,107,249,КОИБ
TIK-4,929,1176,60%,72%,1159,c1,yes,,281,230,КОИБ
TIK-4,929,1176,60%,72%,1159,c2,yes,,281,230,КОИБ
TIK-4,955,909,60%,74%,843,c1,yes,,114,207,КОИБ
TIK-4,955,909,60%,74%,843,c2,yes,,114,207,КОИБ
TIK-4,962,1540,60%,73%,1482,c1,yes,,184,561,КОИБ
TIK-4,962,1540,60%,73%,1482,c2,yes,,184,561,КОИБ
TIK-5,1423,1057,60%,79%,1042,c1,yes,,50,210,
TIK-5,1423,1057,60%,79%,1042,c2,yes,,50,210,
TIK-5,1430,1258,60%,77%,1233,c1,yes,,169,221,
TIK-5,1430,1258,60%,77%,1233,c2,yes,,169,221,
TIK-5,1435,1167,60%,79%,1138,c1,yes,,96,196,
TIK-5,1435,1167,60%,79%,1138,c2,yes,,96,196,
TIK-5,1437,1397,60%,76%,1356,c1,yes,,171,279,
TIK-5,1437,1397,60%,76%,1356,c2,yes,200,171,279,
TIK-5,1453,1282,60%,76%,1228,c1,yes,,75,209,
TIK-5,1453,1282,60%,76%,1228,c2,yes,,75,209,
TIK-5,1457,1350,60%,76%,1314,c1,yes,,116,220,
TIK-5,1457,1350,60%,76%,1314,c2,yes,,116,220,
TIK-5,1460,1063,60%,81%,996,c1,yes,,75,236,
TIK-5,1460,1063,60%,81%,996,c2,yes,,75,236,
TIK-5,1461,1138,60%,77%,1103,c1,yes,,169,176,
TIK-5,1461,1138,60%,77%,1103,c2,yes,,169,176,
TIK-5,1467,1179,60%,76%,1158,c1,yes,,78,243,
TIK-5,1467,1179,60%,76%,1158,c2,yes,,78,243,
TIK-5,1468,1240,60%,77%,1205,c1,yes,,61,205,
TIK-5,1468,1240,60%,77%,1205,c2,yes,,61,205,
TIK-5,1472,1090,60%,74%,1068,c1,yes,,87,235,
TIK-5,1472,1090,60%,74%,1068,c2,yes,,87,235,
TIK-5,1478,1487,60%,74%,1467,c1,yes,,137,237,
TIK-5,1478,1487,60%,74%,1467,c2,,,137,237,
TIK-5,1493,1194,60%,76%,1152,c1,yes,,143,211,
TIK-5,1493,1194,60%,76%,1152,c2,yes,,143,211,
TIK-5,1496,1390,60%,77%,1352,c1,yes,,134,283,
TIK-5,1496,1390,60%,77%,1352,c2,yes,,134,283,
TIK-5,1503,1122,60%,78%,1088,c1,yes,,69,241,
TIK-5,1503,1122,60%,78%,1088,c2,,,69,241,
TIK-5,1505,1296,60%,83%,1271,c1,yes,,50,250,
TIK-5,1505,1296,60%,83%,1271,c2,,,50,250,
TIK-5,1535,983,60%,73%,976,c1,yes,45,103,150,
TIK-5,1535,983,60%,73%,976,c2,yes,44,103,150,
TIK-5,1536,1079,60%,74%,1072,c1,yes,,254,271,
TIK-5,1536,1079,60%,74%,1072,c2,yes,,254,271,
TIK-6,1060,1199,60%,77%,1160,c1,,,94,113,КОИБ
TIK-6,1060,1199,60%,77%,1160,c2,yes,,94,113,КОИБ
TIK-6,1062,1237,60%,78%,1193,c1,yes,,74,119,КОИБ
TIK-6,1062,1237,60%,78%,1193,c2,yes,,74,119,КОИБ
TIK-6,1079,1103,60%,78%,1058,c1,yes,,113,115,КОИБ
TIK-6,1079,1103,60%,78%,1058,c2,yes,,113,115,КОИБ
TIK-6,1087,1284,60%,75%,1246,c1,yes,,156,146,КОИБ
TIK-6,1087,1284,60%,75%,1246,c2,yes,,156,146,КОИБ
TIK-6,1109,1202,60%,75%,1182,c1,yes,,46,134,КОИБ
TIK-6,1109,1202,60%,75%,1182,c2,yes,,46,134,КОИБ
TIK-6,1114,1231,60%,79%,1199,c1,yes,,93,140,КОИБ
TIK-6,1114,1231,60%,79%,1199,c2,yes,,93,140,КОИБ
TIK-6,1115,1404,60%,78%,1373,c1,yes,,193,113,КОИБ
TIK-6,1115,1404,60%,78%,1373,c2,yes,,193,113,КОИБ
TIK-6,1121,1299,60%,75%,1260,c1,yes,,73,144,КОИБ
TIK-6,1121,1299,60%,75%,1260,c2,,,73,144,КОИБ
TIK-6,1130,1665,60%,76%,1637,c1,yes,,125,355,КОИБ
TIK-6,1130,1665,60%,76%,1637,c2,yes,,125,355,КОИБ
TIK-6,1136,1827,60%,71%,1821,c1,yes,,502,201,КОИБ
TIK-6,1136,1827,60%,71%,1821,c2,yes,,502,201,КОИБ
TIK-7,779,893,60%,77%,873,c1,yes,,103,90,
TIK-7,779,893,60%,77%,873,c2,yes,,103,90,
TIK-7,781,1415,60%,76%,1380,c1,yes,,137,281,
TIK-7,781,1415,60%,76%,1380,c2,yes,,137,281,
TIK-7,783,1293,60%,78%,1263,c1,yes,,112,325,
TIK-7,783,1293,60%,78%,1263,c2,yes,,112,325,
TIK-7,793,1277,60%,71%,1241,c1,yes,,174,294,
TIK-7,793,1277,60%,71%,1241,c2,yes,,174,294,
TIK-7,796,1521,60%,75%,1490,c1,yes,,205,180,
TIK-7,796,1521,60%,75%,1490,c2,yes,,205,180,
TIK-8,1675,576,60%,74%,560,c1,yes,21,172,55,
TIK-8,1675,576,60%,74%,560,c2,yes,,172,55,
TIK-8,1683,1390,60%,76%,1351,c1,yes,,172,207,КОИБ
TIK-8,1683,1390,60%,76%,1351,c2,yes,,172,207,КОИБ
TIK-8,1694,1411,60%,77%,1376,c1,yes,,106,148,КОИБ
TIK-8,1694,1411,60%,77%,1376,c2,yes,,106,148,КОИБ
TIK-8,1706,1500,60%,74%,1461,c1,yes,,145,343,КОИБ
TIK-8,1706,1500,60%,74%,1461,c2,yes,,145,343,КОИБ
TIK-8,1707,430,60%,80%,422,c1,yes,,85,53,
TIK-8,1707,430,60%,80%,422,c2,yes,,85,53,
TIK-9,1795,956,60%,79%,904,c1,yes,,83,282,
TIK-9,1795,956,60%,79%,904,c2,,,83,282,
TIK-9,1804,1279,60%,72%,1237,c1,yes,,174,390,
TIK-9,1804,1279,60%,72%,1237,c2,yes,,174,390,
TIK-9,1814,1109,60%,74%,1075,c1,yes,,121,317,
TIK-9,1814,1109,60%,74%,1075,c2,yes,,121,317,
TIK-10,217,1290,60%,74%,1247,c1,,,125,318,
TIK-10,217,1290,60%,74%,1247,c2,yes,,125,318,
TIK-10,224,919,60%,80%,887,c1,yes,,82,118,
TIK-10,224,919,60%,80%,887,c2,yes,,82,118,
TIK-11,419,1005,60%,70%,976,c1,yes,,102,159,
TIK-11,419,1005,60%,70%,976,c2,yes,,102,159,
TIK-11,434,1224,60%,73%,1194,c1,,,107,159,
TIK-11,434,1224,60%,73%,1194,c2,,"49, 49",107,159,
TIK-11,449,1412,60%,74%,1363,c1,,,117,232,
TIK-11,449,1412,60%,74%,1363,c2,,,117,232,
TIK-11,495,1421,60%,76%,1385,c1,yes,,83,203,
TIK-11,495,1421,60%,76%,1385,c2,yes,,83,203,
TIK-12,1742,1188,60%,76%,1171,c1,yes,,112,308,
TIK-12,1742,1188,60%,76%,1171,c2,yes,,112,308,
TIK-12,1769,1359,60%,71%,1340,c1,yes,,230,303,
TIK-12,1769,1359,60%,71%,1340,c2,yes,,230,303,
TIK-15,1235,1230,60%,80%,1202,c1,yes,,48,145,КОИБ
TIK-15,1235,1230,60%,80%,1202,c2,yes,,48,145,КОИБ
TIK-16,2196,1027,60%,72%,995,c1,yes,,206,299,
TIK-16,2196,1027,60%,72%,995,c2,,,206,299,
TIK-16,2199,1157,60%,70%,1129,c1,yes,,303,182,
TIK-16,2199,1157,60%,70%,1129,c2,yes,,303,182,
TIK-17,536,1412,60%,76%,1383,c1,,,91,190,
TIK-17,536,1412,60%,76%,1383,c2,yes,,91,190,
TIK-17,540,1399,60%,70%,1372,c1,yes,,146,344,
TIK-17,540,1399,60%,70%,1372,c2,yes,,146,344,
TIK-17,546,878,60%,72%,847,c1,yes,,48,213,
TIK-17,546,878,60%,72%,847,c2,yes,,48,213,
TIK-19,1291,606,60%,71%,595,c1,yes,,93,228,
TIK-19,1291,606,60%,71%,595,c2,yes,,93,228,
TIK-19,1294,1167,60%,71%,1143,c1,yes,,125,327,
TIK-19,1294,1167,60%,71%,1143,c2,yes,,125,327,
TIK-19,1299,903,60%,71%,882,c1,yes,,150,254,
TIK-19,1299,903,60%,71%,882,c2,yes,,150,254,
TIK-19,1315,810,60%,73%,776,c1,yes,,138,220,
TIK-19,1315,810,60%,73%,776,c2,yes,,138,220,
TIK-19,1325,999,60%,69%,963,c1,yes,,176,257,
TIK-19,1325,999,60%,69%,963,c2,yes,,176,257,
TIK-20,1995,1504,60%,77%,1463,c1,yes,,308,491,
TIK-20,1995,1504,60%,77%,1463,c2,yes,,308,491,
TIK-20,2011,1622,60%,76%,1609,c1,yes,,381,655,
TIK-20,2011,1622,60%,76%,1609,c2,,52,381,655,
TIK-21,828,1185,60%,75%,1164,c1,yes,,110,105,КОИБ
TIK-21,828,1185,60%,75%,1164,c2,yes,,110,105,КОИБ
TIK-21,830,1262,60%,77%,1242,c1,yes,,111,83,КОИБ
TIK-21,830,1262,60%,77%,1242,c2,,,111,83,КОИБ
TIK-21,831,1386,60%,79%,1366,c1,yes,,110,129,КОИБ
TIK-21,831,1386,60%,79%,1366,c2,yes,,110,129,КОИБ
TIK-21,835,1520,60%,81%,1505,c1,yes,,74,133,КОИБ
TIK-21,835,1520,60%,81%,1505,c2,yes,,74,133,КОИБ
TIK-21,855,1309,60%,79%,1280,c1,yes,,64,108,КОИБ
TIK-21,855,1309,60%,79%,1280,c2,yes,,64,108,КОИБ
TIK-21,856,1275,60%,80%,1255,c1,,,69,121,КОИБ
TIK-21,856,1275,60%,80%,1255,c2,yes,,69,121,КОИБ
TIK-21,861,1268,60%,77%,1230,c1,yes,,65,108,КОИБ
TIK-21,861,1268,60%,77%,1230,c2,yes,,65,108,КОИБ
TIK-21,864,1198,60%,79%,1178,c1,yes,,77,90,КОИБ
TIK-21,864,1198,60%,79%,1178,c2,yes,,77,90,КОИБ
TIK-22,331,761,60%,69%,749,c1,yes,149,333,165,
TIK-22,331,761,60%,69%,749,c2,yes,"147, 17",333,165,
TIK-22,347,1424,60%,69%,1348,c1,,,204,317,
TIK-22,347,1424,60%,69%,1348,c2,yes,,204,317,
TIK-22,360,722,60%,67%,707,c1,yes,,168,77,
TIK-22,360,722,60%,67%,707,c2,yes,,168,77,
TIK-22,389,1109,60%,76%,1069,c1,yes,,80,192,
TIK-22,389,1109,60%,76%,1069,c2,yes,,80,192,
TIK-22,393,1462,60%,73%,1431,c1,yes,,180,236,
TIK-22,393,1462,60%,73%,1431,c2,,,180,236,
TIK-23,2049,1441,60%,78%,1394,c1,yes,,184,170,
TIK-23,2049,1441,60%,78%,1394,c2,yes,,184,170,
TIK-23,2051,1360,60%,73%,1310,c1,yes,,111,167,
TIK-23,2051,1360,60%,73%,1310,c2,,,111,167,
TIK-23,2068,1222,60%,77%,1191,c1,yes,,159,190,
TIK-23,2068,1222,60%,77%,1191,c2,yes,,159,190,
TIK-23,2083,1109,60%,77%,1074,c1,yes,,74,119,
TIK-23,2083,1109,60%,77%,1074,c2,yes,,74,119,
TIK-23,2093,1154,60%,76%,1115,c1,yes,,97,113,
TIK-23,2093,1154,60%,76%,1115,c2,yes,,97,113,
TIK-23,2100,1224,60%,76%,1176,c1,yes,,119,181,
TIK-23,2100,1224,60%,76%,1176,c2,yes,,119,181,
TIK-24,1549,828,60%,72%,814,c1,yes,,58,267,
TIK-24,1549,828,60%,72%,814,c2,,,58,267,
TIK-24,1577,1833,60%,72%,1807,c1,,6,234,236,
TIK-24,1577,1833,60%,72%,1807,c2,yes,170,234,236,
TIK-24,1586,1668,60%,77%,1522,c1,yes,,195,327,
TIK-24,1586,1668,60%,77%,1522,c2,yes,,195,327,
TIK-24,1593,1268,60%,76%,1235,c1,yes,,79,237,
TIK-24,1593,1268,60%,76%,1235,c2,,,79,237,
